reference_path,file_class,purpose,target_decision,target_path,migration_mode,reason,upload_safe,operator_side_only,unresolved_needed,quarantine_needed,human_review_required,facility_confirmation_required,preview_evidence_required,validator_or_gate,status_after_this_slice,classification_vocabulary
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/status_epilepticus/lorazepam.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/status_epilepticus/phenobarbital.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/vasospasm_endovascular_procedural/milrinone_ia_iv_vasospasm.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/vasospasm_endovascular_procedural/nicardipine_ia_it_context.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/vasospasm_endovascular_procedural/norepinephrine_dci_context.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/vasospasm_endovascular_procedural/papaverine_ia.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/vasospasm_endovascular_procedural/phenylephrine.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/02_DRUG_PROFILES_SAFE_KNOWLEDGE/vasospasm_endovascular_procedural/verapamil_ia.md,drug_profile,safe_boundary_drug_profile,hold_as_reference_until_target_integrated_drug_profile_layer_exists,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,PARENT drug profiles are general-name gap supplement without PMDA product resolution; mirror CHILD hold pattern | gap_v3_m0: no TARGET copy.,no,yes,yes,no,yes,yes,no,operator_review;gpt_drug_data_policy_expansion_runbook.md,gap_v3_m0_ledger_recorded_pending_operator_review,hold_as_reference_until_integrated_layer_exists
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/SAH術後脳血管攣縮_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/てんかん重積_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/エンドセリン受容体拮抗薬_クラゾセンタン_ボセンタン取り違え注意.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/下垂体_間脳下垂体薬物療法_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/中枢感染_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/内分泌_電解質_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/急性期脳梗塞_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/慢性期脳血管障害_脳循環代謝改善薬_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/末梢循環改善薬_脳循環改善薬と混同しない_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/痙縮_機能的脳神経外科_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/神経集中治療_麻酔_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/脳室炎_シャント感染_脳室内投与_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/脳腫瘍_神経腫瘍薬物療法_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/血管攣縮_血管内治療_procedural_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/造影剤_術中可視化薬_手技関連_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/03_CLASS_NOTES/頭部外傷後遺症_脳術後意識障害_gap_note.md,class_note,domain_gap_class_boundary,adapt_class_boundary_into_integrated_or_derived,neurosurgery_integrated_safe_rag_package/Integrated_Obsidian_Vault/04_Drug_Classes/,adapted_port,Class-level gap notes; boundary language only after integrated hub exists | gap_v3_m0: ledger-only.,no,yes,no,no,yes,yes,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,adapted_boundary_port
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/07_VSCODE_AGENT_INTEGRATION/AGENT_INTEGRATION_INSTRUCTIONS.md,agent_integration,vscode_agent_scaffold,keep_agent_integration_as_operator_side,derived/README.md,operator_side_only_port,Agent integration files are operator-side only | gap_v3_m0: ledger-only.,no,yes,no,no,no,no,no,operator_review,gap_v3_m0_ledger_recorded_pending_operator_review,operator_side_only
references/neurosurgery_qc_package/reference_archive/neurosurgery_gap_supplement_package_v3_full_residual_20260603/08_VALIDATION_CHECKS/chronic_historical_rag_safety_tests.csv,validation_artifact,gap_v3_rag_safety_validation,keep_reference_validation_as_history,derived/custom_gpt_knowledge_package/manifest/reference_migration_decision_ledger.csv,no_port_keep_as_reference_only,Reference-only safety tests; do not copy scripts into TARGET without operator review | gap_v3_m0: ledger-only.,no,yes,no,no,yes,no,no,validate_reference_migration_ledger.py,gap_v3_m0_ledger_recorded_pending_operator_review,reference_only
